id,username,date,text,time,state,split_text,closed,open,cause
1041440037714501633,NCDOT_Triangle,2018-09-16,   holly grove rd both near benson weather event road closed at 916 5:21 pm,21:33:48,North Carolina,"['holly', 'grove', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '916', '5:21', 'pm']",closed,,weather
1041421256472621062,NCDOT_Triangle,2018-09-16,   i-440 east mm 14 in raleigh vehicle crash lane closed at 916 4:15 pm,20:19:10,North Carolina,"['i-440', 'east', 'mm', '14', 'in', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '916', '4:15', 'pm']",crash,,crash
1041419418201407489,NCDOT_Triangle,2018-09-16,   i-440 both mm 8 near raleigh night time maintenance lanes closed at 918 9:00 am,20:11:52,North Carolina,"['i-440', 'both', 'mm', '8', 'near', 'raleigh', 'night', 'time', 'maintenance', 'lanes', 'closed', 'at', '918', '9:00', 'am']",maintenance,,maintenance
1041418995411369984,NCDOT_Triangle,2018-09-16,   i-440 east mm 2 near raleigh night time maintenance shoulder closed at 918 9:00 am,20:10:11,North Carolina,"['i-440', 'east', 'mm', '2', 'near', 'raleigh', 'night', 'time', 'maintenance', 'shoulder', 'closed', 'at', '918', '9:00', 'am']",maintenance,,maintenance
1041418405427986432,NCDOT_Triangle,2018-09-16,   i-440 both mm 6 near raleigh night time maintenance lane closed at 918 9:00 am,20:07:51,North Carolina,"['i-440', 'both', 'mm', '6', 'near', 'raleigh', 'night', 'time', 'maintenance', 'lane', 'closed', 'at', '918', '9:00', 'am']",maintenance,,maintenance
1041411334439673859,NCDOT_Triangle,2018-09-16,   us-301 both in benson weather event road closed at 915 1:44 pm,19:39:45,North Carolina,"['us-301', 'both', 'in', 'benson', 'weather', 'event', 'road', 'closed', 'at', '915', '1:44', 'pm']",closed,,weather
1041410616580362242,NCDOT_Triangle,2018-09-16,   progressive church rd both near princeton weather event road closed at 914 9:04 pm,19:36:54,North Carolina,"['progressive', 'church', 'rd', 'both', 'near', 'princeton', 'weather', 'event', 'road', 'closed', 'at', '914', '9:04', 'pm']",closed,,weather
1041410073707405312,NCDOT_Triangle,2018-09-16,   quarterhorse rd both near smithfield weather event road closed at 914 10:39 pm,19:34:44,North Carolina,"['quarterhorse', 'rd', 'both', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '10:39', 'pm']",closed,,weather
1041407867054686215,NCDOT_Triangle,2018-09-16,   old route 22 rd both near kenly weather event road closed at 915 9:32 am,19:25:58,North Carolina,"['old', 'route', '22', 'rd', 'both', 'near', 'kenly', 'weather', 'event', 'road', 'closed', 'at', '915', '9:32', 'am']",closed,,weather
1041407356909834246,NCDOT_Triangle,2018-09-16,   raleigh rd both near four oaks weather event road closed at 915 11:45 am,19:23:56,North Carolina,"['raleigh', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '11:45', 'am']",closed,,weather
1041406536378183680,NCDOT_Triangle,2018-09-16,   baileys crossroads rd both near benson weather event road closed at 915 4:14 pm,19:20:41,North Carolina,"['baileys', 'crossroads', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '915', '4:14', 'pm']",closed,,weather
1041404771217887233,NCDOT_Triangle,2018-09-16,   stephenson rd both near benson weather event road closed at 914 5:40 pm,19:13:40,North Carolina,"['stephenson', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '5:40', 'pm']",closed,,weather
1041401624265146368,NCDOT_Triangle,2018-09-16,ncdot maintenance crews are clearing debris from roads in johnston county today and putting out signs where roads are flooded,19:01:10,North Carolina,"['ncdot', 'maintenance', 'crews', 'are', 'clearing', 'debris', 'from', 'roads', 'in', 'johnston', 'county', 'today', 'and', 'putting', 'out', 'signs', 'where', 'roads', 'are', 'flooded']",maintenance,,maintenance
1041400541044244480,NCDOT_Triangle,2018-09-16,   richardson bridge rd both near smithfield weather event road closed at 914 6:21 pm,18:56:51,North Carolina,"['richardson', 'bridge', 'rd', 'both', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '6:21', 'pm']",closed,,weather
1041399780272889857,NCDOT_Triangle,2018-09-16,   richardson bridge rd both near benson weather event road closed at 916 12:03 pm,18:53:50,North Carolina,"['richardson', 'bridge', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '916', '12:03', 'pm']",closed,,weather
1041398696246685697,NCDOT_Triangle,2018-09-16,   stewart rd both near four oaks weather event road closed at 915 10:30 am,18:49:32,North Carolina,"['stewart', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:30', 'am']",closed,,weather
1041398236328669184,NCDOT_Triangle,2018-09-16,   parkertown rd both near four oaks weather event road closed at 915 10:52 pm,18:47:42,North Carolina,"['parkertown', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:52', 'pm']",closed,,weather
1041397720643198976,NCDOT_Triangle,2018-09-16,   creek bridge rd both near four oaks weather event road closed at 915 4:09 pm,18:45:39,North Carolina,"['creek', 'bridge', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '4:09', 'pm']",closed,,weather
1041397307760099328,NCDOT_Triangle,2018-09-16,   beasley rd both near benson weather event road closed at 914 6:34 pm,18:44:01,North Carolina,"['beasley', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '6:34', 'pm']",closed,,weather
1041397012242022400,NCDOT_Triangle,2018-09-16,   devils racetrack rd both near four oaks weather event road closed at 915 12:03 pm,18:42:50,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '12:03', 'pm']",closed,,weather
1041396075746283521,NCDOT_Triangle,2018-09-16,   devils racetrack rd both near four oaks weather event road closed at 914 7:45 pm,18:39:07,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '914', '7:45', 'pm']",closed,,weather
1041395676511432708,NCDOT_Triangle,2018-09-16,   devils racetrack rd both near four oaks weather event road closed at 914 4:39 pm,18:37:32,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '914', '4:39', 'pm']",closed,,weather
1041394875755900928,NCDOT_Triangle,2018-09-16,   i-40 east mm 266 near chapel hill vehicle crash lane closed at 916 1:20 pm,18:34:21,North Carolina,"['i-40', 'east', 'mm', '266', 'near', 'chapel', 'hill', 'vehicle', 'crash', 'lane', 'closed', 'at', '916', '1:20', 'pm']",crash,,crash
1041394787981688833,NCDOT_Triangle,2018-09-16,   nc-96 both near four oaks weather event road closed at 915 3:15 pm,18:34:00,North Carolina,"['nc-96', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '3:15', 'pm']",closed,,weather
1041392879640498177,NCDOT_Triangle,2018-09-16,   242 both near benson weather event road closed at 914 7:01 pm,18:26:25,North Carolina,"['242', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '7:01', 'pm']",closed,,weather
1041376885337456641,NCDOT_Triangle,2018-09-16,   i-40 east mm 266 near chapel hill vehicle crash shoulder closed at 916 1:20 pm,17:22:51,North Carolina,"['i-40', 'east', 'mm', '266', 'near', 'chapel', 'hill', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '916', '1:20', 'pm']",crash,,crash
1041375721715900419,NCDOT_Triangle,2018-09-16,   i-40 east mm 283 in durham vehicle crash ramp closed at 916 1:16 pm,17:18:14,North Carolina,"['i-40', 'east', 'mm', '283', 'in', 'durham', 'vehicle', 'crash', 'ramp', 'closed', 'at', '916', '1:16', 'pm']",crash,,crash
1041373926255992832,NCDOT_Triangle,2018-09-16,   i-40 east mm 278 in durham vehicle crash ramp closed at 916 1:06 pm,17:11:06,North Carolina,"['i-40', 'east', 'mm', '278', 'in', 'durham', 'vehicle', 'crash', 'ramp', 'closed', 'at', '916', '1:06', 'pm']",crash,,crash
1041369899476676613,NCDOT_Triangle,2018-09-16,   i-440 west mm 2 in raleigh vehicle crash lane closed at 916 11:56 am,16:55:06,North Carolina,"['i-440', 'west', 'mm', '2', 'in', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '916', '11:56', 'am']",crash,,crash
1041359839027490817,NCDOT_Triangle,2018-09-16,   richardson bridge rd both near benson weather event road closed at 916 12:03 pm,16:15:07,North Carolina,"['richardson', 'bridge', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '916', '12:03', 'pm']",closed,,weather
1041358271859314688,NCDOT_Triangle,2018-09-16,   us-70 bus west in clayton vehicle crash road closed at 916 12:02 pm,16:08:54,North Carolina,"['us-70', 'bus', 'west', 'in', 'clayton', 'vehicle', 'crash', 'road', 'closed', 'at', '916', '12:02', 'pm']",crash,,crash
1041357546299314177,NCDOT_Triangle,2018-09-16,   us-70 west in clayton vehicle crash lanes closed at 916 12:02 pm,16:06:01,North Carolina,"['us-70', 'west', 'in', 'clayton', 'vehicle', 'crash', 'lanes', 'closed', 'at', '916', '12:02', 'pm']",crash,,crash
1041355692408496129,NCDOT_Triangle,2018-09-16,   i-440 west mm 2 in raleigh vehicle crash lanes closed at 916 11:56 am,15:58:39,North Carolina,"['i-440', 'west', 'mm', '2', 'in', 'raleigh', 'vehicle', 'crash', 'lanes', 'closed', 'at', '916', '11:56', 'am']",crash,,crash
1041352629014679553,NCDOT_Triangle,2018-09-16,   i-40 west mm 301 in raleigh vehicle crash shoulder closed at 916 11:02 am,15:46:28,North Carolina,"['i-40', 'west', 'mm', '301', 'in', 'raleigh', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '916', '11:02', 'am']",crash,,crash
1041345151887659008,NCDOT_Triangle,2018-09-16,   i-40 west mm 301 in raleigh vehicle crash ramp closed at 916 11:02 am,15:16:46,North Carolina,"['i-40', 'west', 'mm', '301', 'in', 'raleigh', 'vehicle', 'crash', 'ramp', 'closed', 'at', '916', '11:02', 'am']",crash,,crash
1041343953583464448,NCDOT_Triangle,2018-09-16,   nc-96 both near benson weather event road closed at 914 4:57 pm,15:12:00,North Carolina,"['nc-96', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '4:57', 'pm']",closed,,weather
1041328185118470144,NCDOT_Triangle,2018-09-16,   kenan rd both near four oaks weather event road closed at 916 9:48 am,14:09:20,North Carolina,"['kenan', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '916', '9:48', 'am']",closed,,weather
1041315429501870080,NCDOT_Triangle,2018-09-16,   us-1 north mm 98 near cary vehicle crash shoulder closed at 916 9:00 am,13:18:39,North Carolina,"['us-1', 'north', 'mm', '98', 'near', 'cary', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '916', '9:00', 'am']",crash,,crash
1041312945370791936,NCDOT_Triangle,2018-09-16,   us-1 north mm 98 near cary vehicle crash lane closed at 916 9:00 am,13:08:47,North Carolina,"['us-1', 'north', 'mm', '98', 'near', 'cary', 'vehicle', 'crash', 'lane', 'closed', 'at', '916', '9:00', 'am']",crash,,crash
1041297639000690688,NCDOT_Triangle,2018-09-16,   nc-222 both near kenly weather event road closed at 916 7:58 am,12:07:58,North Carolina,"['nc-222', 'both', 'near', 'kenly', 'weather', 'event', 'road', 'closed', 'at', '916', '7:58', 'am']",closed,,weather
1041207085415968768,NCDOT_Triangle,2018-09-16,   west gannon road both in zebulon road obstruction  road closed at 916 2:00 am,06:08:08,North Carolina,"['west', 'gannon', 'road', 'both', 'in', 'zebulon', 'road', 'obstruction', 'road', 'closed', 'at', '916', '2:00', 'am']",closed,,
1041189564784762881,NCDOT_Triangle,2018-09-16,   i-40 east mm 295 near apex reported incident lanes closed at 916 12:51 am,04:58:31,North Carolina,"['i-40', 'east', 'mm', '295', 'near', 'apex', 'reported', 'incident', 'lanes', 'closed', 'at', '916', '12:51', 'am']",closed,,
1041162454431084544,NCDOT_Triangle,2018-09-16,   parkertown rd both near four oaks weather event road closed at 915 10:52 pm,03:10:47,North Carolina,"['parkertown', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:52', 'pm']",closed,,weather
1041160201750151168,NCDOT_Triangle,2018-09-16,   juniper church rd both near four oaks weather event road closed at 915 10:57 pm,03:01:50,North Carolina,"['juniper', 'church', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:57', 'pm']",closed,,weather
1041160163850379264,NCDOT_Triangle,2018-09-16,   i-95 south mm 105 near kenly weather event lane closed at 915 10:57 pm,03:01:41,North Carolina,"['i-95', 'south', 'mm', '105', 'near', 'kenly', 'weather', 'event', 'lane', 'closed', 'at', '915', '10:57', 'pm']",closed,,weather
1041158878086549504,NCDOT_Triangle,2018-09-16,   us-301 both near four oaks weather event road closed at 915 10:52 pm,02:56:34,North Carolina,"['us-301', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:52', 'pm']",closed,,weather
1041105520197857280,NCDOT_Triangle,2018-09-15,   i-40 west mm 293 near raleigh vehicle crash ramp lane closed at 915 7:18 pm,23:24:33,North Carolina,"['i-40', 'west', 'mm', '293', 'near', 'raleigh', 'vehicle', 'crash', 'ramp', 'lane', 'closed', 'at', '915', '7:18', 'pm']",crash,,crash
1041093198519693314,NCDOT_Triangle,2018-09-15,   us-1 south near raleigh vehicle crash lane closed at 915 6:33 pm,22:35:35,North Carolina,"['us-1', 'south', 'near', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '915', '6:33', 'pm']",crash,,crash
1041061677238759426,NCDOT_Triangle,2018-09-15,   baileys crossroads rd both near benson weather event road closed at 915 4:14 pm,20:30:20,North Carolina,"['baileys', 'crossroads', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '915', '4:14', 'pm']",closed,,weather
1041060445648498688,NCDOT_Triangle,2018-09-15,   creek bridge rd both near four oaks weather event road closed at 915 4:09 pm,20:25:26,North Carolina,"['creek', 'bridge', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '4:09', 'pm']",closed,,weather
1041054637112131586,NCDOT_Triangle,2018-09-15,   i-40 west mm 273 near durham vehicle crash ramp closed at 915 4:00 pm,20:02:22,North Carolina,"['i-40', 'west', 'mm', '273', 'near', 'durham', 'vehicle', 'crash', 'ramp', 'closed', 'at', '915', '4:00', 'pm']",crash,,crash
1041052709661618176,NCDOT_Triangle,2018-09-15,   i-95 south mm 105 near kenly vehicle crash road closed at 915 3:52 pm,19:54:42,North Carolina,"['i-95', 'south', 'mm', '105', 'near', 'kenly', 'vehicle', 'crash', 'road', 'closed', 'at', '915', '3:52', 'pm']",crash,,crash
1041047403380518913,NCDOT_Triangle,2018-09-15,   nc-96 both near four oaks weather event road closed at 915 3:15 pm,19:33:37,North Carolina,"['nc-96', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '3:15', 'pm']",closed,,weather
1041045617328508935,NCDOT_Triangle,2018-09-15,   chatham church rd both south of pittsboro weather event road closed at 915 3:14 pm,19:26:31,North Carolina,"['chatham', 'church', 'rd', 'both', 'south', 'of', 'pittsboro', 'weather', 'event', 'road', 'closed', 'at', '915', '3:14', 'pm']",closed,,weather
1041021922316828673,NCDOT_Triangle,2018-09-15,   us-301 both in benson weather event road closed at 915 1:44 pm,17:52:22,North Carolina,"['us-301', 'both', 'in', 'benson', 'weather', 'event', 'road', 'closed', 'at', '915', '1:44', 'pm']",closed,,weather
1041000993859751936,NCDOT_Triangle,2018-09-15,   devils racetrack rd both near four oaks weather event road closed at 914 4:39 pm,16:29:12,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '914', '4:39', 'pm']",closed,,weather
1040998378325336064,NCDOT_Triangle,2018-09-15,   devils racetrack rd both near four oaks weather event road closed at 915 12:03 pm,16:18:48,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '12:03', 'pm']",closed,,weather
1040997208655638530,NCDOT_Triangle,2018-09-15,   ralieigh rd both near four oaks weather event road closed at 915 11:45 am,16:14:09,North Carolina,"['ralieigh', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '11:45', 'am']",closed,,weather
1040994996684562432,NCDOT_Triangle,2018-09-15,   i-40 west mm 273 in durham vehicle crash shoulder closed at 915 12:03 pm,16:05:22,North Carolina,"['i-40', 'west', 'mm', '273', 'in', 'durham', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '915', '12:03', 'pm']",crash,,crash
1040984047881728000,NCDOT_Triangle,2018-09-15,   i-540 east mm 9 near raleigh road obstruction  lane closed at 915 11:19 am,15:21:52,North Carolina,"['i-540', 'east', 'mm', '9', 'near', 'raleigh', 'road', 'obstruction', 'lane', 'closed', 'at', '915', '11:19', 'am']",closed,,
1040979398667771907,NCDOT_Triangle,2018-09-15,   stewart rd both near four oaks weather event road closed at 915 10:30 am,15:03:23,North Carolina,"['stewart', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:30', 'am']",closed,,weather
1040973800437886977,NCDOT_Triangle,2018-09-15,   us-701 both near four oaks weather event road closed at 915 10:25 am,14:41:09,North Carolina,"['us-701', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '915', '10:25', 'am']",closed,,weather
1040961156062568449,NCDOT_Triangle,2018-09-15,   western blvd inner near raleigh weather event ramp closed at 915 9:47 am,13:50:54,North Carolina,"['western', 'blvd', 'inner', 'near', 'raleigh', 'weather', 'event', 'ramp', 'closed', 'at', '915', '9:47', 'am']",closed,,weather
1040958834007789568,NCDOT_Triangle,2018-09-15,   old route 22 rd both near kenly weather event road closed at 915 9:32 am,13:41:40,North Carolina,"['old', 'route', '22', 'rd', 'both', 'near', 'kenly', 'weather', 'event', 'road', 'closed', 'at', '915', '9:32', 'am']",closed,,weather
1040934416183377920,NCDOT_Triangle,2018-09-15,   i-440 west mm 1 near raleigh vehicle crash ramp lane narrowed at 915 7:56 am,12:04:39,North Carolina,"['i-440', 'west', 'mm', '1', 'near', 'raleigh', 'vehicle', 'crash', 'ramp', 'lane', 'narrowed', 'at', '915', '7:56', 'am']",crash,,crash
1040864085649305600,NCDOT_Triangle,2018-09-15,   banks rd both near raleigh weather event road closed at 915 3:20 am,07:25:10,North Carolina,"['banks', 'rd', 'both', 'near', 'raleigh', 'weather', 'event', 'road', 'closed', 'at', '915', '3:20', 'am']",closed,,weather
1040856488347095040,NCDOT_Triangle,2018-09-15,   i-540 east mm 7 near raleigh vehicle crash lane closed at 915 2:50 am,06:54:59,North Carolina,"['i-540', 'east', 'mm', '7', 'near', 'raleigh', 'vehicle', 'crash', 'lane', 'closed', 'at', '915', '2:50', 'am']",crash,,crash
1040856034557001728,NCDOT_Triangle,2018-09-15,   i-540 east mm 7 near raleigh vehicle crash shoulder closed at 915 2:50 am,06:53:11,North Carolina,"['i-540', 'east', 'mm', '7', 'near', 'raleigh', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '915', '2:50', 'am']",crash,,crash
1040850654854610944,NCDOT_Triangle,2018-09-15,   i-40 east mm 283 near durham vehicle crash lane closed at 915 2:29 am,06:31:48,North Carolina,"['i-40', 'east', 'mm', '283', 'near', 'durham', 'vehicle', 'crash', 'lane', 'closed', 'at', '915', '2:29', 'am']",crash,,crash
1040796246531817472,NCDOT_Triangle,2018-09-15,   quarterhorse rd both near smithfield weather event road closed at 914 10:39 pm,02:55:36,North Carolina,"['quarterhorse', 'rd', 'both', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '10:39', 'pm']",closed,,weather
1040770189548240897,NCDOT_Triangle,2018-09-15,   progressive church rd both near princeton weather event road closed at 914 9:04 pm,01:12:04,North Carolina,"['progressive', 'church', 'rd', 'both', 'near', 'princeton', 'weather', 'event', 'road', 'closed', 'at', '914', '9:04', 'pm']",closed,,weather
1040758358339452929,NCDOT_Triangle,2018-09-15,   i-40 west mm 319 near benson road obstruction  road closed at 914 8:19 pm,00:25:03,North Carolina,"['i-40', 'west', 'mm', '319', 'near', 'benson', 'road', 'obstruction', 'road', 'closed', 'at', '914', '8:19', 'pm']",closed,,
1040750577276346369,NCDOT_Triangle,2018-09-14,   devils racetrack rd both near four oaks weather event road closed at 914 7:45 pm,23:54:08,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '914', '7:45', 'pm']",closed,,weather
1040739974021300225,NCDOT_Triangle,2018-09-14,   242 both near benson weather event road closed at 914 7:01 pm,23:12:00,North Carolina,"['242', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '7:01', 'pm']",closed,,weather
1040737904950210561,NCDOT_Triangle,2018-09-14,   i-40 west mm 336 near benson road obstruction  lane closed at 914 7:01 pm,23:03:47,North Carolina,"['i-40', 'west', 'mm', '336', 'near', 'benson', 'road', 'obstruction', 'lane', 'closed', 'at', '914', '7:01', 'pm']",closed,,
1040736495353700352,NCDOT_Triangle,2018-09-14,   red house rd both near smithfield weather event road closed at 914 6:49 pm,22:58:11,North Carolina,"['red', 'house', 'rd', 'both', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '6:49', 'pm']",closed,,weather
1040736487959154693,NCDOT_Triangle,2018-09-14,   i-40 west mm 325 near benson road obstruction  lane closed at 914 6:55 pm,22:58:09,North Carolina,"['i-40', 'west', 'mm', '325', 'near', 'benson', 'road', 'obstruction', 'lane', 'closed', 'at', '914', '6:55', 'pm']",closed,,
1040735669910425601,NCDOT_Triangle,2018-09-14,   us-70 east near garner vehicle crash lane closed at 914 6:53 pm,22:54:54,North Carolina,"['us-70', 'east', 'near', 'garner', 'vehicle', 'crash', 'lane', 'closed', 'at', '914', '6:53', 'pm']",crash,,crash
1040733657332436992,NCDOT_Triangle,2018-09-14,   beasley rd both near benson weather event road closed at 914 6:34 pm,22:46:54,North Carolina,"['beasley', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '6:34', 'pm']",closed,,weather
1040729213731565568,NCDOT_Triangle,2018-09-14,   richardson bridge rd both near smithfield weather event road closed at 914 6:21 pm,22:29:15,North Carolina,"['richardson', 'bridge', 'rd', 'both', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '6:21', 'pm']",closed,,weather
1040719072726605825,NCDOT_Triangle,2018-09-14,   stephenson rd both near benson weather event road closed at 914 5:40 pm,21:48:57,North Carolina,"['stephenson', 'rd', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '5:40', 'pm']",closed,,weather
1040709506051788800,NCDOT_Triangle,2018-09-14,   nc-96 both near benson weather event road closed at 914 4:57 pm,21:10:56,North Carolina,"['nc-96', 'both', 'near', 'benson', 'weather', 'event', 'road', 'closed', 'at', '914', '4:57', 'pm']",closed,,weather
1040704594660216832,NCDOT_Triangle,2018-09-14,   devils racetrack rd both near four oaks weather event road closed at 914 4:39 pm,20:51:25,North Carolina,"['devils', 'racetrack', 'rd', 'both', 'near', 'four', 'oaks', 'weather', 'event', 'road', 'closed', 'at', '914', '4:39', 'pm']",closed,,weather
1040701373275357184,NCDOT_Triangle,2018-09-14,   steven s chapel rd south near smithfield weather event road closed at 914 4:25 pm,20:38:37,North Carolina,"['steven', 's', 'chapel', 'rd', 'south', 'near', 'smithfield', 'weather', 'event', 'road', 'closed', 'at', '914', '4:25', 'pm']",closed,,weather
1040693180675567617,NCDOT_Triangle,2018-09-14,   glenwood avenue east in raleigh vehicle crash shoulder closed at 914 4:03 pm,20:06:04,North Carolina,"['glenwood', 'avenue', 'east', 'in', 'raleigh', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '914', '4:03', 'pm']",crash,,crash
1040682656915238915,NCDOT_Triangle,2018-09-14,   nc-902 both near pittsboro vehicle crash road closed at 914 3:23 pm,19:24:15,North Carolina,"['nc-902', 'both', 'near', 'pittsboro', 'vehicle', 'crash', 'road', 'closed', 'at', '914', '3:23', 'pm']",crash,,crash
1040681876078379008,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office on avent ferry rd in raleigh is closed for the remainder of today,19:21:08,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'on', 'avent', 'ferry', 'rd', 'in', 'raleigh', 'is', 'closed', 'for', 'the', 'remainder', 'of', 'today']",closed,,
1040681843551555585,NCDOT_Triangle,2018-09-14,cots are being delivered to ncdot maintenance offices in wilson johnston and wayne where our employees will sleep overnight,19:21:01,North Carolina,"['cots', 'are', 'being', 'delivered', 'to', 'ncdot', 'maintenance', 'offices', 'in', 'wilson', 'johnston', 'and', 'wayne', 'where', 'our', 'employees', 'will', 'sleep', 'overnight']",maintenance,,maintenance
1040679884014735360,NCDOT_Triangle,2018-09-14,glenwood avenue is closed near creedmoor road in raleigh due to flooding for the latest road conditions visit   #florencenc,19:13:13,North Carolina,"['glenwood', 'avenue', 'is', 'closed', 'near', 'creedmoor', 'road', 'in', 'raleigh', 'due', 'to', 'flooding', 'for', 'the', 'latest', 'road', 'conditions', 'visit', '#florencenc']",closed,,flood
1040678907387756544,NCDOT_Triangle,2018-09-14,   north raleigh boulevard both in raleigh road obstruction  road closed at 914 3:03 pm,19:09:21,North Carolina,"['north', 'raleigh', 'boulevard', 'both', 'in', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '3:03', 'pm']",closed,,
1040676464633544708,NCDOT_Triangle,2018-09-14,   glenwood avenue both in raleigh road obstruction  road closed at 914 2:57 pm,18:59:38,North Carolina,"['glenwood', 'avenue', 'both', 'in', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:57', 'pm']",closed,,
1040672151915954176,NCDOT_Triangle,2018-09-14,   creedmoor rd both near wake forest road obstruction  road closed at 914 2:40 pm,18:42:30,North Carolina,"['creedmoor', 'rd', 'both', 'near', 'wake', 'forest', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:40', 'pm']",closed,,
1040671222110011392,NCDOT_Triangle,2018-09-14,   i-40 west mm 292 near cary vehicle crash shoulder closed at 914 2:36 pm,18:38:48,North Carolina,"['i-40', 'west', 'mm', '292', 'near', 'cary', 'vehicle', 'crash', 'shoulder', 'closed', 'at', '914', '2:36', 'pm']",crash,,crash
1040670829342859264,NCDOT_Triangle,2018-09-14,the #ncdmv driver license office in west raleigh is now closed many dmv services can be done online at   ,18:37:15,North Carolina,"['the', '#ncdmv', 'driver', 'license', 'office', 'in', 'west', 'raleigh', 'is', 'now', 'closed', 'many', 'dmv', 'services', 'can', 'be', 'done', 'online', 'at']",closed,,
1040669300263215104,NCDOT_Triangle,2018-09-14,   i-85 south mm 178 near durham vehicle crash lane closed at 914 2:29 pm,18:31:10,North Carolina,"['i-85', 'south', 'mm', '178', 'near', 'durham', 'vehicle', 'crash', 'lane', 'closed', 'at', '914', '2:29', 'pm']",crash,,crash
1040668569619582976,NCDOT_Triangle,2018-09-14,   crowder road both near raleigh road obstruction  road closed at 914 2:20 pm,18:28:16,North Carolina,"['crowder', 'road', 'both', 'near', 'raleigh', 'road', 'obstruction', 'road', 'closed', 'at', '914', '2:20', 'pm']",closed,,
