id,username,date,text,time,state,split_text,closed,open,cause
902902439493414912,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy inbound between crosby lynchburg and magnolia #traffic  ,14:34:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'crosby', 'lynchburg', 'and', 'magnolia', '#traffic']",closed,,flood
902902430291165185,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway frontage rd sb between the i-10 katy fwy and westpark #traffic,14:34:49,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'sb', 'between', 'the', 'i-10', 'katy', 'fwy', 'and', 'westpark', '#traffic']",closed,,flood
902902428336574465,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway frontage rd nb between westheimer and the i-10 katy fwy #traffic,14:34:48,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
902902425895526400,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway nb between westheimer and the i-10 katy fwy #traffic  ,14:34:48,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
902902423785807872,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway sb between the i-10 katy fwy and westpark #traffic  ,14:34:47,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'sb', 'between', 'the', 'i-10', 'katy', 'fwy', 'and', 'westpark', '#traffic']",closed,,flood
902902415011323905,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #spring on the hardy tollroad sb at aldine westfield #traffic  ,14:34:45,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'aldine', 'westfield', '#traffic']",block,,flood
902902409709723649,TotalTrafficHOU,2017-08-30,closed due to flooding in #northside on hardy toll rd nb between richey and i-45 n fwy #traffic  ,14:34:44,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'hardy', 'toll', 'rd', 'nb', 'between', 'richey', 'and', 'i-45', 'n', 'fwy', '#traffic']",closed,,flood
902890721497243648,TotalTrafficHOU,2017-08-30,closed due to high water in #harris on sam houston pkwy frontage rd both ebwb between blackhawk blvd and hwy 35 #traffic,13:48:17,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#harris', 'on', 'sam', 'houston', 'pkwy', 'frontage', 'rd', 'both', 'ebwb', 'between', 'blackhawk', 'blvd', 'and', 'hwy', '35', '#traffic']",closed,,
902886579865300992,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on s sam houston tollway eb between cullen and monroe #traffic  ,13:31:50,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'eb', 'between', 'cullen', 'and', 'monroe', '#traffic']",closed,,flood
902886422658547713,TotalTrafficHOU,2017-08-30,closed due to flooding in #houston on s sam houston tollway wb between monroe and cullen #traffic  ,13:31:12,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#houston', 'on', 's', 'sam', 'houston', 'tollway', 'wb', 'between', 'monroe', 'and', 'cullen', '#traffic']",closed,,flood
902876923579088896,TotalTrafficHOU,2017-08-30,closed due to flooding in #leaguecity on i-45 gulf fwy frontage rd inbound at fm 518 #traffic  ,12:53:27,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'fm', '518', '#traffic']",closed,,flood
902876135087906816,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on hwy 288 s fwy frontage rd inbound at the s sam houston tollway #traffic  ,12:50:19,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 'hwy', '288', 's', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'the', 's', 'sam', 'houston', 'tollway', '#traffic']",closed,,flood
902875772238647296,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on hwy 288 s fwy frontage rd outbound at the s sam houston tollway #traffic  ,12:48:53,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 'hwy', '288', 's', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'the', 's', 'sam', 'houston', 'tollway', '#traffic']",closed,,flood
902875008200056833,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on s sam houston tollway eb between fuqua and beamer #traffic  ,12:45:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'eb', 'between', 'fuqua', 'and', 'beamer', '#traffic']",closed,,flood
902874840268406786,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on s sam houston tollway wb between beamer and fuqua #traffic  ,12:45:11,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'wb', 'between', 'beamer', 'and', 'fuqua', '#traffic']",closed,,flood
902872643417890817,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #southside on s sam houston tollway wb at fuqua #traffic  ,12:36:27,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'wb', 'at', 'fuqua', '#traffic']",block,,flood
902872634689499137,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #northside on the hardy tollroad sb at richey #traffic  ,12:36:25,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'richey', '#traffic']",block,,flood
902872627387224064,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #northside on the hardy tollroad sb at crosstimbers #traffic  ,12:36:23,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'crosstimbers', '#traffic']",block,,flood
902871999625777153,TotalTrafficHOU,2017-08-30,closed due to flooding in #seside on i-45 gulf fwy frontage rd inbound at scarsdale #traffic  ,12:33:53,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#seside', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'scarsdale', '#traffic']",closed,,flood
902871818905812995,TotalTrafficHOU,2017-08-30,closed due to flooding in #seside on i-45 gulf fwy frontage rd outbound at scarsdale #traffic  ,12:33:10,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#seside', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'scarsdale', '#traffic']",closed,,flood
902869976998182912,TotalTrafficHOU,2017-08-30,closed due to flooding in #leaguecity on i-45 gulf fwy frontage rd outbound at fm 518 #traffic  ,12:25:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'fm', '518', '#traffic']",closed,,flood
902865192043806721,TotalTrafficHOU,2017-08-30,closed due to flooding in #harris on i-10 katy fwy frontage rd outbound at eldridge pkwy #traffic  ,12:06:50,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#harris', 'on', 'i-10', 'katy', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
902864486520020993,TotalTrafficHOU,2017-08-30,closed on hwy 288 both nbsb between the s lp and 69 sw fwy #traffic  ,12:04:02,Texas,"['closed', 'on', 'hwy', '288', 'both', 'nbsb', 'between', 'the', 's', 'lp', 'and', '69', 'sw', 'fwy', '#traffic']",closed,,
902859911440293888,TotalTrafficHOU,2017-08-30,closed due to high water in #humble on us 69 frontage rd both nbsb between townsen blvd and kingwood dr #traffic  ,11:45:51,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#humble', 'on', 'us', '69', 'frontage', 'rd', 'both', 'nbsb', 'between', 'townsen', 'blvd', 'and', 'kingwood', 'dr', '#traffic']",closed,,
902855794084929536,TotalTrafficHOU,2017-08-30,flooding three right lanes closed in #westside on i-10 katy fwy inbound at eldridge pkwy #traffic  ,11:29:30,Texas,"['flooding', 'three', 'right', 'lanes', 'closed', 'in', '#westside', 'on', 'i-10', 'katy', 'fwy', 'inbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
902855323563827200,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on i-45 n fwy frontage rd nb at e cypresswood dr #traffic  ,11:27:38,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'i-45', 'n', 'fwy', 'frontage', 'rd', 'nb', 'at', 'e', 'cypresswood', 'dr', '#traffic']",closed,,flood
902850704360001536,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #northside on the hardy tollroad nb at aldine mail rte #traffic  ,11:09:16,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'the', 'hardy', 'tollroad', 'nb', 'at', 'aldine', 'mail', 'rte', '#traffic']",block,,flood
902850702585802752,TotalTrafficHOU,2017-08-30,entrance blocked due to flooding in #spring on the hardy tollroad sb at riley fuzzel #traffic  ,11:09:16,Texas,"['entrance', 'blocked', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'riley', 'fuzzel', '#traffic']",block,,flood
902850401795547136,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #spring on the hardy tollroad nb at aldine westfield #traffic  ,11:08:04,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'the', 'hardy', 'tollroad', 'nb', 'at', 'aldine', 'westfield', '#traffic']",block,,flood
902850398792376320,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #spring on the hardy tollroad sb at aldine westfield #traffic  ,11:08:03,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'aldine', 'westfield', '#traffic']",block,,flood
902850097700118532,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #northside on the hardy tollroad sb at the n sam houston pkwy #traffic  ,11:06:52,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'the', 'hardy', 'tollroad', 'sb', 'at', 'the', 'n', 'sam', 'houston', 'pkwy', '#traffic']",block,,flood
902850064401424386,TotalTrafficHOU,2017-08-30,closed due to flooding in #tomball on hwy 249 tomball pkwy frontage rd nb at compaq ctr dr #traffic  ,11:06:44,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#tomball', 'on', 'hwy', '249', 'tomball', 'pkwy', 'frontage', 'rd', 'nb', 'at', 'compaq', 'ctr', 'dr', '#traffic']",closed,,flood
902848736866574336,TotalTrafficHOU,2017-08-30,flooding three right lanes closed in #westside on i-10 katy fwy outbound at eldridge pkwy #traffic  ,11:01:27,Texas,"['flooding', 'three', 'right', 'lanes', 'closed', 'in', '#westside', 'on', 'i-10', 'katy', 'fwy', 'outbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
902848734228295680,TotalTrafficHOU,2017-08-30,flooding three right lanes closed in #westside on i-10 katy fwy inbound at eldridge pkwy #traffic  ,11:01:27,Texas,"['flooding', 'three', 'right', 'lanes', 'closed', 'in', '#westside', 'on', 'i-10', 'katy', 'fwy', 'inbound', 'at', 'eldridge', 'pkwy', '#traffic']",closed,,flood
902837728668213248,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on s sam houston tollway wb between beamer and hwy 288 #traffic  ,10:17:43,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'wb', 'between', 'beamer', 'and', 'hwy', '288', '#traffic']",closed,,flood
902837584346451968,TotalTrafficHOU,2017-08-30,closed due to flooding in #southside on s sam houston tollway eb between fuqua and hwy 288 #traffic  ,10:17:08,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'eb', 'between', 'fuqua', 'and', 'hwy', '288', '#traffic']",closed,,flood
902837297032388608,TotalTrafficHOU,2017-08-30,exit closed due to flooding in #southside on s sam houston tollway eb at cullen #traffic  ,10:16:00,Texas,"['exit', 'closed', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'eb', 'at', 'cullen', '#traffic']",closed,,flood
902836742725656580,TotalTrafficHOU,2017-08-30,closed due to flooding in #houston on w sam houston tollway nb at tanner rd #traffic  ,10:13:48,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#houston', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'at', 'tanner', 'rd', '#traffic']",closed,,flood
902836602308878336,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway nb between westheimer and the i-10 katy fwy #traffic  ,10:13:14,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
902834731275845634,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway frontage rd sb between the i-10 katy fwy and westpark #traffic,10:05:48,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'sb', 'between', 'the', 'i-10', 'katy', 'fwy', 'and', 'westpark', '#traffic']",closed,,flood
902832516570238977,TotalTrafficHOU,2017-08-30,closed due to flooding in #houston on w sam houston tollway nb at tanner rd #traffic  ,09:57:00,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#houston', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'at', 'tanner', 'rd', '#traffic']",closed,,flood
902832120200134656,TotalTrafficHOU,2017-08-30,flooding two right lanes closed in #spring on i-45 n fwy inbound between spg cypress and paramatta #traffic  ,09:55:25,Texas,"['flooding', 'two', 'right', 'lanes', 'closed', 'in', '#spring', 'on', 'i-45', 'n', 'fwy', 'inbound', 'between', 'spg', 'cypress', 'and', 'paramatta', '#traffic']",closed,,flood
902830772226330624,TotalTrafficHOU,2017-08-30,flooding blocks the ramp in #houston on sam houston tollway nb at tanner rd #traffic  ,09:50:04,Texas,"['flooding', 'blocks', 'the', 'ramp', 'in', '#houston', 'on', 'sam', 'houston', 'tollway', 'nb', 'at', 'tanner', 'rd', '#traffic']",block,,flood
902830768996712448,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway frontage rd nb between westheimer and the i-10 katy fwy #traffic,09:50:03,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'frontage', 'rd', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
902830763342577664,TotalTrafficHOU,2017-08-30,closed due to flooding in #harris on i-10 katy fwy freeway frontage rd inbound at hwy 6 #traffic  ,09:50:02,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#harris', 'on', 'i-10', 'katy', 'fwy', 'freeway', 'frontage', 'rd', 'inbound', 'at', 'hwy', '6', '#traffic']",closed,,flood
902828189109682176,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd inbound at monmouth #traffic  ,09:39:48,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'monmouth', '#traffic']",closed,,flood
902827245525495808,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy inbound between hwy 146 and sjolander #traffic  ,09:36:03,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'hwy', '146', 'and', 'sjolander', '#traffic']",closed,,flood
902826983817695232,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy outbound between sjolander and hwy 146 #traffic  ,09:35:01,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'between', 'sjolander', 'and', 'hwy', '146', '#traffic']",closed,,flood
902826187944325120,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy inbound between crosby lynchburg and magnolia #traffic  ,09:31:51,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'inbound', 'between', 'crosby', 'lynchburg', 'and', 'magnolia', '#traffic']",closed,,flood
902818955571671040,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy frontage rd outbound at monmouth #traffic  ,09:03:07,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'frontage', 'rd', 'outbound', 'at', 'monmouth', '#traffic']",closed,,flood
902808471338225664,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on i-45 frontage rd nb at e cypresswood dr #traffic  ,08:21:27,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'i-45', 'frontage', 'rd', 'nb', 'at', 'e', 'cypresswood', 'dr', '#traffic']",closed,,flood
902808466867224576,TotalTrafficHOU,2017-08-30,closed due to flooding in #tomball on hwy 249 tomball pkwy sb at compaq ctr dr #traffic  ,08:21:26,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#tomball', 'on', 'hwy', '249', 'tomball', 'pkwy', 'sb', 'at', 'compaq', 'ctr', 'dr', '#traffic']",closed,,flood
902808465101520900,TotalTrafficHOU,2017-08-30,closed due to flooding in #tomball on hwy 249 tomball pkwy frontage rd nb at compaq ctr dr #traffic  ,08:21:26,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#tomball', 'on', 'hwy', '249', 'tomball', 'pkwy', 'frontage', 'rd', 'nb', 'at', 'compaq', 'ctr', 'dr', '#traffic']",closed,,flood
902808328505569280,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on hardy toll rd sb between i-45 n fwy and the n sam houston pkwy #traffic  ,08:20:53,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'hardy', 'toll', 'rd', 'sb', 'between', 'i-45', 'n', 'fwy', 'and', 'the', 'n', 'sam', 'houston', 'pkwy', '#traffic']",closed,,flood
902808327217975301,TotalTrafficHOU,2017-08-30,closed due to flooding in #northside on hardy toll rd nb between richey and i-45 n fwy #traffic  ,08:20:53,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'hardy', 'toll', 'rd', 'nb', 'between', 'richey', 'and', 'i-45', 'n', 'fwy', '#traffic']",closed,,flood
902807921280593920,TotalTrafficHOU,2017-08-30,closed due to flooding in #porterheights on hwy 99 both ebwb at farm-to-market rd 1314 #traffic  ,08:19:16,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#porterheights', 'on', 'hwy', '99', 'both', 'ebwb', 'at', 'farm-to-market', 'rd', '1314', '#traffic']",closed,,flood
902807919531626497,TotalTrafficHOU,2017-08-30,closed due to high water in #spring on hwy 99 both ebwb between rayford rd and farm-to-market rd 1314 #traffic  ,08:19:16,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#spring', 'on', 'hwy', '99', 'both', 'ebwb', 'between', 'rayford', 'rd', 'and', 'farm-to-market', 'rd', '1314', '#traffic']",closed,,
902791800653570049,TotalTrafficHOU,2017-08-30,closed due to flooding in #leaguecity on i-45 gulf fwy frontage rd inbound at fm 518 #traffic  ,07:15:12,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'frontage', 'rd', 'inbound', 'at', 'fm', '518', '#traffic']",closed,,flood
902791668608507904,TotalTrafficHOU,2017-08-30,closed due to flooding in #leaguecity on i-45 gulf fwy outbound at fm 518 #traffic  ,07:14:41,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#leaguecity', 'on', 'i-45', 'gulf', 'fwy', 'outbound', 'at', 'fm', '518', '#traffic']",closed,,flood
902788026237153280,TotalTrafficHOU,2017-08-30,closed due to flooding in #eastside on i-10 baytown e fwy outbound at cedar ln #traffic  ,07:00:13,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#eastside', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'at', 'cedar', 'ln', '#traffic']",closed,,flood
902785933581443073,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on i-45 frontage rd nb at e cypresswood dr #traffic  ,06:51:54,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'i-45', 'frontage', 'rd', 'nb', 'at', 'e', 'cypresswood', 'dr', '#traffic']",closed,,flood
902785414213328896,TotalTrafficHOU,2017-08-30,closed due to flooding in #westside on w sam houston tollway nb between westheimer and the i-10 katy fwy #traffic  ,06:49:50,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#westside', 'on', 'w', 'sam', 'houston', 'tollway', 'nb', 'between', 'westheimer', 'and', 'the', 'i-10', 'katy', 'fwy', '#traffic']",closed,,flood
902783600550174720,TotalTrafficHOU,2017-08-30,closed due to flooding in #channelview on i-10 both ebwb between magnolia and crosby lynchburg #traffic  ,06:42:37,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#channelview', 'on', 'i-10', 'both', 'ebwb', 'between', 'magnolia', 'and', 'crosby', 'lynchburg', '#traffic']",closed,,flood
902783340738207744,TotalTrafficHOU,2017-08-30,closed due to flooding in #baytown on i-10 baytown e fwy outbound approaching crosby lynchburg #traffic  ,06:41:35,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#baytown', 'on', 'i-10', 'baytown', 'e', 'fwy', 'outbound', 'approaching', 'crosby', 'lynchburg', '#traffic']",closed,,flood
902777500413173761,TotalTrafficHOU,2017-08-30,closed due to flooding in #nwside on us-290 eb at barker cypress #traffic  ,06:18:23,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#nwside', 'on', 'us-290', 'eb', 'at', 'barker', 'cypress', '#traffic']",closed,,flood
902777499117129728,TotalTrafficHOU,2017-08-30,high water blocking all main lanes in #katy on hwy 99 sb at stockdick school rd #traffic  ,06:18:23,Texas,"['high', 'water', 'blocking', 'all', 'main', 'lanes', 'in', '#katy', 'on', 'hwy', '99', 'sb', 'at', 'stockdick', 'school', 'rd', '#traffic']",block,,
902777489289879552,TotalTrafficHOU,2017-08-30,closed due to high water in #houston on hwy 6 both nbsb between park row and clay rd #traffic  ,06:18:20,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#houston', 'on', 'hwy', '6', 'both', 'nbsb', 'between', 'park', 'row', 'and', 'clay', 'rd', '#traffic']",closed,,
902777487905746944,TotalTrafficHOU,2017-08-30,closed due to high water in #brazoria on hwy 35 both nbsb between fm-1459 and tx-288 delay of 2 mins #traffic  ,06:18:20,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#brazoria', 'on', 'hwy', '35', 'both', 'nbsb', 'between', 'fm-1459', 'and', 'tx-288', 'delay', 'of', '2', 'mins', '#traffic']",closed,,
902777463712952321,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #seside on 610 n lp eb at the n fwy #traffic  ,06:18:14,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#seside', 'on', '610', 'n', 'lp', 'eb', 'at', 'the', 'n', 'fwy', '#traffic']",block,,flood
902777457928962049,TotalTrafficHOU,2017-08-30,closed due to flooding in #northside on i-45 n fwy inbound between the 610 n lp and i-10 #traffic  ,06:18:13,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'i-45', 'n', 'fwy', 'inbound', 'between', 'the', '610', 'n', 'lp', 'and', 'i-10', '#traffic']",closed,,flood
902777449842438144,TotalTrafficHOU,2017-08-30,closed due to flooding in #northside on i-45 n fwy outbound between i-10 and the 610 n lp #traffic  ,06:18:11,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#northside', 'on', 'i-45', 'n', 'fwy', 'outbound', 'between', 'i-10', 'and', 'the', '610', 'n', 'lp', '#traffic']",closed,,flood
902770711491747841,TotalTrafficHOU,2017-08-30,closed due to flooding in #harris on i-10 katy fwy freeway frontage rd inbound at hwy 6 #traffic  ,05:51:24,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#harris', 'on', 'i-10', 'katy', 'fwy', 'freeway', 'frontage', 'rd', 'inbound', 'at', 'hwy', '6', '#traffic']",closed,,flood
902748585976090626,TotalTrafficHOU,2017-08-30,high water blocking all lanes in #brazoria on hwy 288 both nbsb at croix rd #traffic  ,04:23:29,Texas,"['high', 'water', 'blocking', 'all', 'lanes', 'in', '#brazoria', 'on', 'hwy', '288', 'both', 'nbsb', 'at', 'croix', 'rd', '#traffic']",block,,
902748580812922880,TotalTrafficHOU,2017-08-30,closed due to flooding in #pasadena on hwy 225 la porte fwy inbound between shaver and scarborough #traffic  ,04:23:28,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#pasadena', 'on', 'hwy', '225', 'la', 'porte', 'fwy', 'inbound', 'between', 'shaver', 'and', 'scarborough', '#traffic']",closed,,flood
902748579370061824,TotalTrafficHOU,2017-08-30,closed due to flooding in #pasadena on hwy 225 la porte fwy outbound between scarborough and shaver #traffic  ,04:23:28,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#pasadena', 'on', 'hwy', '225', 'la', 'porte', 'fwy', 'outbound', 'between', 'scarborough', 'and', 'shaver', '#traffic']",closed,,flood
902748578036281344,TotalTrafficHOU,2017-08-30,closed due to high water in #baytown on hwy 146 sb between missouri st and the fred hartman brg #traffic  ,04:23:27,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#baytown', 'on', 'hwy', '146', 'sb', 'between', 'missouri', 'st', 'and', 'the', 'fred', 'hartman', 'brg', '#traffic']",closed,,
902748566220832768,TotalTrafficHOU,2017-08-30,exit blocked due to flooding in #southside on s sam houston tollway eb at fuqua #traffic  ,04:23:25,Texas,"['exit', 'blocked', 'due', 'to', 'flooding', 'in', '#southside', 'on', 's', 'sam', 'houston', 'tollway', 'eb', 'at', 'fuqua', '#traffic']",block,,flood
902748557307936768,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on i-45 n fwy frontage rd sb at e cypresswood dr #traffic  ,04:23:22,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'i-45', 'n', 'fwy', 'frontage', 'rd', 'sb', 'at', 'e', 'cypresswood', 'dr', '#traffic']",closed,,flood
902748549875683333,TotalTrafficHOU,2017-08-30,closed due to flooding in #spring on i-45 n fwy inbound between spg cypress and paramatta #traffic  ,04:23:21,Texas,"['closed', 'due', 'to', 'flooding', 'in', '#spring', 'on', 'i-45', 'n', 'fwy', 'inbound', 'between', 'spg', 'cypress', 'and', 'paramatta', '#traffic']",closed,,flood
902748548206399488,TotalTrafficHOU,2017-08-30,closed due to high water in #thewoodlands on i-45 sb at rayford #traffic  ,04:23:20,Texas,"['closed', 'due', 'to', 'high', 'water', 'in', '#thewoodlands', 'on', 'i-45', 'sb', 'at', 'rayford', '#traffic']",closed,,
